Date,Hour,Location,Predicted Accident Count
2024-09-18,3,location_仏向町,1.7531214706262737
2024-09-18,3,location_南希望が丘,1.6693558068103473
2024-09-18,3,location_南本宿町,1.6763172662074761
2024-09-18,3,location_卸本町,1.6732881977443124
2024-09-18,3,location_名瀬町,1.8113200431093914
2024-09-18,3,location_善部町,1.6971810375013905
2024-09-18,3,location_四季美台,1.6628964184976698
2024-09-18,3,location_大池町,1.6897901775889852
2024-09-18,3,location_寺山町,1.6328557006951416
2024-09-18,3,location_小高町,1.6730603883668294
2024-09-18,3,location_川上町,1.4895201364000896
2024-09-18,3,location_川井宿町,1.6649954175201152
2024-09-18,3,location_川井本町,1.6668042699782926
2024-09-18,3,location_川島町,1.6898006075403162
2024-09-18,3,location_左近山,1.6927953974777643
2024-09-18,3,location_市沢町,1.6721358448396475
2024-09-18,3,location_新桜ケ丘,1.742306047506767
2024-09-18,3,location_未入力,1.868350382062404
2024-09-18,3,location_本宿町,1.6910180687121374
2024-09-18,3,location_本村町,1.6782295741394164
2024-09-18,3,location_東川島町,1.737416007721492
2024-09-18,3,location_東希望が丘,1.6707795503045229
2024-09-18,3,location_東野,1.5859893034703947
2024-09-18,3,location_柏町,1.7115119908844707
2024-09-18,3,location_桐が作,1.7525190028494904
2024-09-18,3,location_桜ケ丘,1.6792903703227444
2024-09-18,3,location_権太坂,1.6792903703227444
2024-09-18,3,location_池辺町,1.7631537076365045
2024-09-18,3,location_法泉,1.6792903703227444
2024-09-18,3,location_白山,2.1464628234346654
2024-09-18,3,location_白根,1.6977626057313873
2024-09-18,3,location_白根町,1.7448603315730575
2024-09-18,3,location_矢指町,1.7167751586330158
2024-09-18,3,location_笹野台,1.6781504419297728
2024-09-18,3,location_若葉台,1.700586469563969
2024-09-18,3,location_藤塚町,1.841581005637973
2024-09-18,3,location_西川島町,1.7059368358691684
2024-09-18,3,location_西谷町,1.6612539599162548
2024-09-18,3,location_都岡町,1.6498125513848527
2024-09-18,3,location_金が谷,1.6645572718256232
2024-09-18,3,location_長津田町,1.8872369376417093
2024-09-18,3,location_鶴ケ峰,1.6814003763783503
2024-09-18,3,location_鶴ケ峰本町,1.6611227277369802
2024-09-18,4,location_さちが丘,1.688389864500818
2024-09-18,4,location_万騎が原,1.6976019324125793
2024-09-18,4,location_三ツ境,1.6786511494172305
2024-09-18,4,location_三保町,1.6374604335195904
2024-09-18,4,location_三反田町,1.6713613753314163
2024-09-18,4,location_上川井町,1.6920569760876503
2024-09-18,4,location_上白根,1.6989869702268758
2024-09-18,4,location_上白根町,1.701338624377303
2024-09-18,4,location_上菅田町,1.565628316552258
2024-09-18,4,location_下川井町,1.6495638266054278
2024-09-18,4,location_中尾,1.6266552860976282
2024-09-18,4,location_中希望が丘,1.685171619300895
2024-09-18,4,location_中沢,1.7119786090709233
2024-09-18,4,location_中沢町,1.7566991998214045
2024-09-18,4,location_中白根,1.6961535684539206
2024-09-18,4,location_二俣川,1.6815105934714025
2024-09-18,4,location_今井町,1.62336493391135
2024-09-18,4,location_今宿,1.6706647016075649
2024-09-18,4,location_今宿南町,1.6792275070212308
2024-09-18,4,location_今宿東町,1.7012341186434408
2024-09-18,4,location_今宿町,1.5852440468638007
2024-09-18,4,location_今宿西町,1.654447820246117
2024-09-18,4,location_今川町,1.7048342759013724
